Test ID ,First Layer Neurons ,Second Layer Neurons ,Learning Rate ,Activation Function ,Accuracy           ,Precision          ,Recall             ,F1-Score
    162 ,                 11 ,                   8 ,        0.3   ,logistic            ,82.77331279043547  ,86.86186928613901  ,85.41936787288581  ,84.3517564541765
    163 ,                 11 ,                   8 ,        0.3   ,relu                ,66.64672797168014  ,53.46970378370365  ,56.405374641853676 ,50.816385797089616
    164 ,                 11 ,                   8 ,        0.3   ,tanh                ,84.99842475678138  ,84.55908799959006  ,83.95155584613067  ,82.70919758907294
    165 ,                 11 ,                   8 ,        0.03  ,logistic            ,87.47520340597795  ,90.52606381148405  ,88.88359208599039  ,88.44480509747913
    166 ,                 11 ,                   8 ,        0.03  ,relu                ,88.63616844744676  ,91.06468011375449  ,90.0965042157529   ,89.54838524409323
    167 ,                 11 ,                   8 ,        0.03  ,tanh                ,87.68129053419086  ,90.36149646429132  ,89.31760075931908  ,88.52255408955905
    168 ,                 11 ,                   8 ,        0.003 ,logistic            ,89.22377193067635  ,92.01444490009656  ,90.81320792260946  ,90.3186211028977
    169 ,                 11 ,                   8 ,        0.003 ,relu                ,89.22364245863099  ,91.95920264254781  ,90.79999971524543  ,90.31223313862921
    170 ,                 11 ,                   8 ,        0.003 ,tanh                ,88.92247429710167  ,91.76549518321103  ,90.67462133054998  ,90.05054252361671
    171 ,                 11 ,                   9 ,        0.3   ,logistic            ,84.69778527277063  ,88.46335671594638  ,86.4454378885043   ,86.37335020269931
    172 ,                 11 ,                   9 ,        0.3   ,relu                ,62.11274102030446  ,54.53508080446571  ,57.19361716018534  ,52.023552049419365
    173 ,                 11 ,                   9 ,        0.3   ,tanh                ,83.44173380331685  ,85.71252087780243  ,83.49877139735426  ,82.73682845048336
    174 ,                 11 ,                   9 ,        0.03  ,logistic            ,87.87952841965343  ,90.43522368079894  ,89.30943814002177  ,88.67702947960147
    175 ,                 11 ,                   9 ,        0.03  ,relu                ,87.70278828839035  ,91.0331535306043   ,89.55000658671933  ,88.83131480793438
    176 ,                 11 ,                   9 ,        0.03  ,tanh                ,85.59447629097117  ,89.35970552987786  ,87.8563995983712   ,86.9806590047452
    177 ,                 11 ,                   9 ,        0.003 ,logistic            ,88.99606297088714  ,91.63981084446749  ,90.57240171729092  ,89.99382500123403
    178 ,                 11 ,                   9 ,        0.003 ,relu                ,88.83442791158353  ,91.70158804925408  ,90.44629955110717  ,89.83447092125394
    179 ,                 11 ,                   9 ,        0.003 ,tanh                ,87.91618519249795  ,90.90611546635726  ,89.4967556495344   ,88.8479619483047
    180 ,                 11 ,                  10 ,        0.3   ,logistic            ,84.8668164226658   ,88.44380654975946  ,86.62230061414317  ,86.10895094380322
    181 ,                 11 ,                  10 ,        0.3   ,relu                ,60.526314653754    ,45.03317853043748  ,49.70569203674282  ,42.85303573801834
    182 ,                 11 ,                  10 ,        0.3   ,tanh                ,81.65594206557543  ,86.37214471307679  ,82.19146367711195  ,81.01580581423953
    183 ,                 11 ,                  10 ,        0.03  ,logistic            ,87.3942887722921   ,90.51373069807597  ,89.42091574059312  ,88.7398062328363
    184 ,                 11 ,                  10 ,        0.03  ,relu                ,87.38001987395896  ,90.79150102286633  ,89.07555784168876  ,88.55853514385743
    185 ,                 11 ,                  10 ,        0.03  ,tanh                ,88.1439157309614   ,90.74214799164274  ,89.52470328950086  ,88.99420917986292
    186 ,                 11 ,                  10 ,        0.003 ,logistic            ,88.57741511219291  ,91.15937860762493  ,90.00782961520912  ,89.40579264796362
    187 ,                 11 ,                  10 ,        0.003 ,relu                ,88.59937141321973  ,91.21281516594956  ,90.14077470814756  ,89.65641044873254
    188 ,                 11 ,                  10 ,        0.003 ,tanh                ,88.70932554774768  ,91.40818901842863  ,90.4595968041744   ,89.77544562993799
    189 ,                 11 ,                  11 ,        0.3   ,logistic            ,85.75607358759486  ,89.09559943628388  ,87.34735868044116  ,86.94132214116614
    190 ,                 11 ,                  11 ,        0.3   ,relu                ,50.069941877840975 ,28.79970334275515  ,38.02802164600912  ,29.431026523946834
    191 ,                 11 ,                  11 ,        0.3   ,tanh                ,82.09709648148926  ,81.75946142663663  ,81.0221909331935   ,79.45919274346764
    192 ,                 11 ,                  11 ,        0.03  ,logistic            ,86.47641828533696  ,89.6419166862243   ,88.34809154699369  ,87.54829855593492
    193 ,                 11 ,                  11 ,        0.03  ,relu                ,87.35040314358127  ,90.59812979391621  ,89.32600888774515  ,88.53941142120588
    194 ,                 11 ,                  11 ,        0.03  ,tanh                ,87.55610725032665  ,90.73794804191719  ,89.20935069261687  ,88.66613473961925
    195 ,                 11 ,                  11 ,        0.003 ,logistic            ,88.49668929190659  ,91.32478579206158  ,90.09784072932099  ,89.5750924939129
    196 ,                 11 ,                  11 ,        0.003 ,relu                ,88.88599015365095  ,91.41809790549172  ,90.19050688532812  ,89.66832360329502
    197 ,                 11 ,                  11 ,        0.003 ,tanh                ,88.22453905254515  ,90.767408592163    ,89.76371570954245  ,89.13833981315493
    198 ,                 11 ,                  12 ,        0.3   ,logistic            ,86.55708476426918  ,89.11727683808535  ,88.1709487042817   ,87.53851241081468
    199 ,                 11 ,                  12 ,        0.3   ,relu                ,59.68094851220436  ,49.169343463323315 ,54.268189975187255 ,47.90829302745164
